# ticker date stockPrice numberOfShares marketCapitalization minusCashAndCashEquivalents addTotalDebt enterpriseValue date revenuePerShare netIncomePerShare operatingCashFlowPerShare freeCashFlowPerShare cashPerShare bookValuePerShare tangibleBookValuePerShare shareholdersEquityPerShare interestDebtPerShare marketCap enterpriseValue peRatio priceToSalesRatio pocfratio pfcfRatio pbRatio ptbRatio evToSales enterpriseValueOverEBITDA evToOperatingCashFlow evToFreeCashFlow earningsYield freeCashFlowYield debtToEquity debtToAssets netDebtToEBITDA currentRatio interestCoverage incomeQuality dividendYield payoutRatio salesGeneralAndAdministrativeToRevenue researchAndDdevelopementToRevenue intangiblesToTotalAssets capexToOperatingCashFlow capexToRevenue capexToDepreciation stockBasedCompensationToRevenue grahamNumber roic returnOnTangibleAssets grahamNetNet workingCapital tangibleAssetValue netCurrentAssetValue investedCapital averageReceivables averagePayables averageInventory daysSalesOutstanding daysPayablesOutstanding daysOfInventoryOnHand receivablesTurnover payablesTurnover inventoryTurnover roe capexPerShare tag_id
AEHR 2020-05-31 1.960000 22882000.000000 44848720.000000 5433000.000000 1679000.000000 41094720.000000 2020-05-31 0.974172 -0.122454 -0.088454 -0.095577 0.237436 0.615200 0.614282 0.615200 0.073376 44848720.000000 41094720.000000 -16.005967 2.011965 -22.158458 -20.506959 3.185957 3.185957 1.843557 -19.016529 -20.303715 -18.790453 -0.062477 -0.048764 0.072885 0.316808 1.737159 4.566882 None 0.722341 None 0.000000 0.337804 0.151900 0.000000 12.417178 -136.754601 -2.355828 0.040824 1.301926 -0.152313 -0.136191 0.248984 13786000.000000 None 11133000.000000 0.119273 4288000.000000 1439000.000000 8525000.000000 60.863353 24.779095 209.481681 5.997041 14.730159 1.742396 -0.199048 -0.007124 423
AEI 2020-12-31 6.310000 6400000.000000 40384000.000000 22124491.000000 2335276.000000 20594785.000000 2020-12-31 2.537219 -0.393262 0.322951 0.319564 11.134764 8.922084 14.800602 8.922084 0.387956 40384000.000000 20594785.000000 -16.045288 2.486975 19.538572 19.745630 0.707234 0.707234 1.268292 -12.183084 9.964161 10.069756 -0.062324 0.050644 0.011144 0.083169 11.706540 10.550171 -11.449749 -0.821211 None 0.000000 0.359835 0.000000 0.000000 -95.362462 -749.201809 -1.121574 0.096339 8.885162 -0.017691 -0.024361 10.064196 74138172.000000 None 73308468.000000 0.040897 1556760.500000 2774066.500000 103383.000000 50.831479 46.906600 2.720170 7.180590 7.781421 134.182773 -0.044077 -0.003387 424
AEIS 2020-12-31 102.580002 38314000.000000 3930250196.628000 480368000.000000 322046000.000000 3771928196.628000 2020-12-31 36.953229 3.515034 5.252284 4.300073 12.606932 21.264786 11.390562 21.264786 8.405439 3930250196.628000 3771928196.628000 29.183220 2.775942 19.530552 23.855409 4.823938 4.823938 2.664118 18.020085 18.743804 22.894443 0.034266 0.041919 0.373796 0.505153 -0.756371 3.307216 None 1.494234 None 0.000000 0.000000 0.101680 0.229976 -5.515884 -38.807828 -1.309377 0.008668 41.009692 0.140009 0.106149 -1.530524 683852000.000000 436418000.000000 147927000.000000 0.395275 245395500.000000 147947500.000000 225682500.000000 61.867369 52.298637 92.443095 5.899717 6.979149 3.948375 0.165298 -0.952211 425
AEL 2020-12-31 29.190001 92904000.000000 2711867852.904000 9095522000.000000 1069448000.000000 -5314206147.096001 2020-12-31 39.970938 7.227461 14.046607 13.904095 609.601470 70.768923 70.768923 70.768923 28.457623 2711867852.904000 -5314206147.096001 4.038763 0.730281 2.078082 2.099382 0.412469 0.412469 -1.431066 -71.521711 -4.072232 -4.113971 0.247601 0.476331 0.087271 0.907904 -108.019623 8.583345 0.043892 1.943505 0.023000 0.092893 0.025802 0.000000 0.000000 -98.563897 -280.472810 -0.392674 0.002751 107.276703 0.000983 0.009406 -88.046763 8035851000.000000 None -55719436000.000000 0.162661 None None None 0.084727 0.000000 0.000000 4307.958237 None None 0.102128 -0.142513 426
AEM 2020-12-31 69.849998 238230000.000000 16640365023.539999 402527000.000000 1925241000.000000 18163079023.540001 2020-12-31 13.172619 2.147534 5.003795 1.816362 1.706179 23.855992 22.144235 23.855992 8.429551 16640365023.539999 18163079023.540001 32.525679 5.302666 13.959405 38.455982 2.927985 2.927985 5.787898 12.499203 15.236792 41.974983 0.030745 0.026004 0.275415 0.408907 1.047879 2.418446 9.912313 2.330019 0.011433 0.371877 0.037057 0.000000 0.042413 -1.569851 -4.132674 -0.831116 0.017363 33.951582 0.090343 0.055567 -13.424840 731490000.000000 5275421000.000000 -2684354000.000000 0.338759 52482500.000000 261059000.000000 605271000.000000 1.805510 64.608768 111.968215 202.158925 5.649388 3.259854 0.090021 -3.187432 427
AEMC.L 2020-10-31 652.500000 46000304.000000 30015198360.000000 8315000.000000 0.000000 30006883360.000000 2020-10-31 0.590061 0.567170 0.652170 0.652170 0.180760 6.977563 6.977563 6.977563 0.004000 30015198360.000000 30006883360.000000 1150.448385 1105.817277 1000.506612 1000.506612 93.514030 93.514030 1105.510937 None 1000.229445 1000.229445 0.000869 0.000999 0.000000 0.040681 None None 0.000000 1.149866 0.000333 0.383174 0.027558 0.000000 0.000000 None None None 0.000000 9.436258 None 0.077978 -0.094081 None None None 0.000000 856500.000000 None None 17.360461 None None 21.024787 None None 0.081285 0.000000 428
AEMD 2020-03-31 1.400000 3414840.000000 4780776.000000 9604780.000000 0.000000 -4824004.000000 2020-03-31 0.190400 -1.866544 -1.522065 -1.566478 2.812659 2.755488 2.699957 2.755488 0.015881 4780776.000000 -4824004.000000 -0.750049 7.352925 -0.919803 -0.893724 0.508077 0.508077 -7.419410 0.817126 0.928120 0.901806 -1.333245 -1.118913 0.000000 0.106882 1.626930 9.404257 -109.344815 0.815446 None 0.000000 10.120435 0.000000 0.005536 34.270319 -4.286994 -0.173844 1.298085 10.757456 -0.636267 -0.617022 2.532935 8973393.000000 9219922.000000 8930853.000000 0.000000 None 208483.500000 None 116.052897 None None 3.145118 0.000000 None -0.677391 -0.044414 429
AEP 2020-12-31 80.910004 496177968.000000 40145761375.591873 392000000.000000 3973000000.000000 43726761375.591873 2020-12-31 30.065825 4.425831 1.553878 1.553878 1.193120 41.416591 41.855950 41.416591 10.355155 40145761375.591873 43726761375.591873 18.281312 2.691095 52.069729 52.069729 1.953565 1.953565 2.931141 13.512596 56.714347 56.714347 0.054701 0.019205 0.101509 0.742190 1.106613 0.438344 2.563948 0.351093 0.000125 0.002277 0.000000 0.000000 0.000644 None None None 0.000000 64.220823 0.042171 0.027210 -118.065500 -5575000000.000000 20768000000.000000 -55586000000.000000 0.193333 1361550000.000000 1897400000.000000 None 24.907494 433.485059 0.000000 14.654224 0.842013 None 0.106861 0.000000 434
AEP.L 2020-12-31 608.000000 39636000.000000 24098688000.000000 115211000.000000 0.000000 23983477000.000000 2020-12-31 6.788273 0.803184 1.642320 1.105510 2.956101 10.815446 13.335680 10.815446 0.007367 24098688000.000000 23983477000.000000 756.987215 89.566223 370.207973 549.972340 56.215899 56.215899 89.138025 366.227049 368.438083 547.343033 0.001321 0.001818 0.000000 0.106053 -1.759269 5.792925 162.140411 2.044762 0.000008 0.006188 0.030231 0.000000 0.000000 -3.059407 -12.645580 -0.852705 0.000000 13.980445 0.084902 0.053841 1.643027 161234000.000000 None 132167000.000000 0.000000 None 5641000.000000 18825000.000000 0.000000 10.762626 36.696873 None 33.913655 9.946352 0.074263 -0.536810 435
AER 2020-12-31 38.240002 135898140.000000 5196745145.396279 1248772000.000000 28742081000.000000 32690054145.396278 2020-12-31 31.795917 -2.196984 15.676322 6.965938 9.189029 65.228781 59.293954 65.228781 220.682240 5196745145.396279 32690054145.396278 -17.405683 1.202670 2.439348 5.489570 0.586244 0.586244 7.565380 8.705021 15.344684 34.532063 -0.057452 0.182164 3.242391 0.787565 7.321182 1.055480 1.690350 -7.135384 None 0.000000 0.024680 0.000000 0.020799 -1.799728 -3.650346 -1.389996 0.016012 56.783781 0.053007 -0.007251 -229.675916 124451000.000000 8057938000.000000 -30747928000.000000 3.242391 637886000.000000 None None 73.687071 39.111323 0.000000 4.953379 9.332336 None -0.033681 -8.710384 436
AERI 2020-12-31 17.190001 45945745.000000 789807402.495745 151570000.000000 212704000.000000 850941402.495745 2020-12-31 1.809482 -3.985157 -1.407965 -1.475436 5.231475 0.521659 0.521659 0.521659 5.205705 789807402.495745 850941402.495745 -4.313507 9.499957 -12.209111 -11.650795 32.952579 32.952579 10.235288 -7.001789 -13.154141 -12.552610 -0.231830 -0.085831 8.777245 0.940385 -0.503028 3.175540 -5.880420 0.353302 None 0.000000 1.650076 0.890171 0.000000 20.867742 -26.818710 -11.018710 0.482270 6.839230 -0.523199 -0.455424 -1.788348 227283000.000000 None -46322000.000000 8.874499 47188000.000000 10798000.000000 24056500.000000 245.952874 127.165752 389.868354 1.484024 2.870270 0.936213 -7.639394 -0.067471 437
AES 2020-12-31 24.389999 662500000.000000 16158374337.500000 1089000000.000000 19881000000.000000 34950374337.500000 2020-12-31 14.581132 0.069434 4.158491 1.290566 2.149434 3.975849 4.274717 3.975849 31.575849 16158374337.500000 34950374337.500000 351.269007 1.672710 5.865109 18.898683 6.134538 6.134538 3.618051 9.719236 12.686161 40.877631 0.002847 0.052914 7.004935 0.863596 5.225806 1.009698 2.435453 59.891304 0.023579 8.282609 0.017081 0.000000 0.054562 -1.450000 -5.084211 -0.562105 0.000000 2.492253 0.086454 0.001406 -41.137358 52000000.000000 2832000000.000000 -24469000000.000000 7.547836 1389500000.000000 1233500000.000000 474000000.000000 49.120083 60.562653 24.151715 7.430769 6.026817 15.112798 0.017464 -2.867925 438
AESE 2020-12-31 1.860000 28687361.000000 53358491.460000 424223.000000 4906397.000000 57840665.460000 2020-12-31 0.111924 -1.570686 -0.180360 0.014693 0.014788 1.164470 1.163396 1.164470 0.364446 53358491.460000 57840665.460000 -1.184196 16.618415 -10.312711 126.590111 1.597293 1.597293 18.014381 -3.381457 -11.178990 137.223825 -0.844455 0.007900 0.130737 0.460334 -0.262035 0.652017 -3.733337 0.114829 None 0.000000 5.296665 0.000000 0.000498 -0.924671 0.573813 0.539899 1.601464 6.415052 -0.481902 -0.728286 -0.971415 -6582154.000000 33374766.000000 -16161893.000000 0.146874 1196234.000000 929112.000000 None 30.823058 114.916129 0.000000 11.841784 3.176230 None -1.348841 0.195053 439
AEWU.L 2020-03-31 63.000000 152208919.000000 9589161897.000000 9873000.000000 0.000000 9579288897.000000 2020-03-31 0.038276 0.023993 0.085501 0.085501 0.064865 0.971448 0.971448 0.971448 0.007279 9589161897.000000 9579288897.000000 2625.728887 1645.925489 736.834324 736.834324 64.851666 64.851666 1644.230844 None 736.075680 736.075680 0.000381 0.001357 0.000000 0.276175 None None 0.000000 3.563527 0.001264 3.320099 0.116032 0.000000 0.000000 None None None 0.000000 0.724180 None 0.017877 -0.269805 None None None 0.000000 5687000.000000 None None 457.534329 None None 0.797754 None None 0.024699 0.000000 442
AEX.L 2019-12-31 1.050000 3757787000.000000 3945676350.000000 694000.000000 0.000000 3944982350.000000 2019-12-31 0.000095 -0.004053 -0.000717 -0.001104 0.000185 0.012446 0.012446 0.012446 0.000022 3945676350.000000 3944982350.000000 -259.055633 11052.314706 -1463.529803 -951.223807 84.361599 84.361599 11050.370728 -1505.718454 -1463.272385 -951.056497 -0.003860 -0.001051 0.000000 0.213787 0.264885 0.730943 -34.878049 0.177007 None 0.000000 6.753501 0.000000 0.000000 1.856749 -0.245868 -0.165289 1.033613 0.033691 -0.059865 -0.256031 -0.003200 -3152000.000000 None -4155000.000000 0.000000 None 1053000.000000 None 0.000000 481.836228 0.000000 None 0.757519 None -0.325651 -0.000386 443
AEY 2020-09-30 1.880000 11079580.000000 20829610.400000 8265000.000000 6949000.000000 19513610.400000 2020-09-30 4.529233 -1.564409 -0.345139 -0.400015 0.745967 1.347795 1.213945 1.347795 0.650115 20829610.400000 19513610.400000 -1.201731 0.415081 -5.447074 -4.699822 1.394871 1.394871 0.388857 -2.522768 -5.102932 -4.402890 -0.832133 -0.212774 0.163397 0.543096 0.170136 1.988029 -36.570866 0.220620 None 0.000000 0.224164 0.000000 0.045375 6.289474 -82.536184 -2.927632 0.011438 6.887766 -0.432268 -0.555545 -0.106164 11060000.000000 13450000.000000 4504000.000000 0.465345 8090149.000000 4101268.500000 6690786.500000 52.667590 32.914654 54.567035 6.930258 11.089286 6.689020 -1.160718 -0.054876 446
AEYE 2020-12-31 23.920000 9385000.000000 224489200.000000 9095000.000000 1302000.000000 216696200.000000 2020-12-31 2.181673 -0.762706 -0.203090 -0.341396 0.969100 0.813426 0.511028 0.813426 0.154182 224489200.000000 216696200.000000 -31.362001 10.964063 -117.780273 -70.065293 29.406497 29.406497 10.583453 -36.358423 -113.691605 -67.633021 -0.031886 -0.014272 0.141865 0.581790 1.307550 1.622962 -49.193103 0.266275 None 0.000000 0.583394 0.060073 0.155473 1.468413 -15.774268 -0.903698 0.202100 3.736190 -0.772053 -0.464323 0.244752 5616000.000000 4796000.000000 4011000.000000 0.170553 4107159.500000 1581345.500000 None 90.844444 134.096628 0.000000 4.017857 2.721918 None -0.937647 -0.138306 447
AEZS 2019-12-31 1.110000 17494472.000000 19418863.920000 7838000.000000 0.000000 11580863.920000 2019-12-31 0.030410 -0.345366 -0.613051 -0.613051 0.448027 -0.140787 -0.603219 -0.140787 0.033896 19418863.920000 11580863.920000 -3.213979 36.501624 -1.810617 -1.810617 -7.884232 -7.884232 21.768541 -1.254834 -1.079801 -1.079801 -0.311141 -0.552298 0.000000 1.123267 0.849279 1.927902 -16.094435 1.775074 None 0.000000 12.434211 3.453008 0.404885 None None None 1.490602 1.045955 -0.666387 -0.508115 -0.772301 5251000.000000 -10553000.000000 -11534000.000000 0.000000 476000.000000 1184500.000000 721500.000000 451.447368 967.695122 1070.963415 0.808511 0.377185 0.340815 2.453106 0.000000 448
AF.PA 2020-12-31 4.879000 427432464.000000 2085442991.856000 6423000000.000000 11978000000.000000 7640442991.856000 2020-12-31 25.940940 -16.559341 -6.611571 -11.522288 15.705405 -12.696743 -16.056338 -12.696743 29.380080 2085442991.856000 7640442991.856000 -0.294637 0.188081 -0.737949 -0.423440 -0.384272 -0.384272 0.689073 -4.280360 -2.703625 -1.551359 -3.394003 -2.361609 -2.075364 1.179339 -3.112045 0.840126 -8.006897 0.399265 None 0.000000 0.216631 0.000000 0.047830 1.346355 -5.282515 -1.362077 0.000000 68.779489 -0.251939 -0.246054 -67.015265 -1883000000.000000 -6863000000.000000 -25734000000.000000 -2.207113 None 1907000000.000000 640000000.000000 0.000000 47.242266 17.876342 None 7.726132 20.418048 1.304220 -4.910717 449
AFBI 2020-12-31 10.670000 7531707.000000 80363313.690000 178253.000000 0.000000 80185060.690000 2020-12-31 4.067073 0.410000 0.182030 0.182030 0.023667 0.010726 0.008211 0.010726 -0.728918 80363313.690000 80185060.690000 26.024389 2.623509 58.616567 58.616567 994.780141 994.780141 2.617689 17.519131 58.486550 58.486550 0.038425 0.017060 0.000000 0.905029 -0.038945 None -0.706740 0.443977 None 0.000000 0.000000 0.000000 0.022266 None None None 0.009728 0.314559 None 3.712931 -0.019571 None 61845.000000 -591590.000000 0.000000 None None None 7.057088 None None 51.721052 None None 38.224918 0.000000 452
AFC.L 2020-10-31 37.700001 528865765.000000 19938239869.365765 31301467.000000 0.000000 19906938402.365765 2020-10-31 0.000000 -0.007989 -0.006175 -0.007858 0.059186 0.062443 0.060988 0.062443 0.000023 19938239869.365765 19906938402.365765 -4719.118964 None -6104.796169 -4797.870046 603.750563 603.750563 None -4729.789905 -6095.212120 -4790.337768 -0.000212 -0.000208 0.000000 0.051628 7.437073 24.340162 -381.561630 0.773018 None 0.000000 None None 0.022092 3.671110 0.000000 -0.446660 None 0.105943 -0.137616 -0.124073 0.056023 31514517.000000 32254700.000000 31066977.000000 0.000000 None 322878.500000 172396.500000 None None None None 0.000000 0.000000 -0.127937 -0.001682 453
AFG 2020-12-31 94.139999 86345246.000000 8128541372.094754 2810000000.000000 7173000000.000000 12491541372.094753 2020-12-31 90.462421 8.477595 25.282226 25.282226 532.941906 78.626216 76.228864 78.626216 84.092644 8128541372.094754 12491541372.094753 11.104565 1.040653 3.723565 3.723565 1.197311 1.197311 1.599224 11.620038 5.722190 5.722190 0.090053 0.268560 0.289144 0.907716 4.058605 7.618042 8.818182 2.982240 0.041090 0.456284 0.000000 0.000000 0.002814 -36.383333 -130.183333 -4.983333 0.000000 122.464799 0.011352 0.009978 -133.747954 34480000000.000000 6582000000.000000 -27087000000.000000 1.056562 9003500000.000000 3881000000.000000 None 573.925234 None None 0.635971 0.000000 None 0.107821 -0.694885 455
AFHP.L 2020-10-31 332.500000 42495124.000000 14129628730.000000 13111000.000000 25783000.000000 14142300730.000000 2020-10-31 1.814985 0.252147 0.262783 0.195128 0.308530 2.062025 -0.251888 2.062025 0.630825 14129628730.000000 14142300730.000000 1318.677436 183.197136 1265.302116 1704.007324 161.249272 161.249272 183.361435 757.528562 1266.436888 1705.535544 0.000758 0.000587 0.294239 0.404597 0.678772 1.686175 13.824219 1.042184 0.000193 0.254130 0.254382 0.000000 0.668134 -3.884174 -26.827130 -1.570087 0.002178 3.420304 0.116275 0.219385 -1.092690 17446000.000000 -10704000.000000 -16674000.000000 0.294239 None 4193500.000000 None 0.000000 61.424009 0.000000 None 5.942302 None 0.122281 -0.067655 456
AFI 2020-12-31 3.760000 21891892.000000 82313513.920000 13700000.000000 78800000.000000 147413513.920000 2020-12-31 26.713086 -2.905185 -1.288148 -2.329630 0.625802 10.168148 9.300247 10.168148 3.942099 82313513.920000 147413513.920000 -1.294238 0.140755 -2.918919 -1.613990 0.369782 0.369782 0.252075 -10.605289 -5.227430 -2.890461 -0.772656 -0.619582 0.317610 0.548936 -4.683453 1.722359 -8.226667 0.443396 None 0.000000 0.248290 0.000000 0.038501 1.236842 -25.649123 -2.096491 0.004617 25.780961 -0.166128 -0.134036 -7.468518 88200000.000000 203600000.000000 -60600000.000000 0.353998 39900000.000000 74500000.000000 117250000.000000 26.838235 57.156393 89.484341 13.600000 6.385987 4.078926 -0.285714 -1.041481 457
AFIB 2020-12-31 25.889999 16080467.000000 416323274.549533 25234000.000000 50285000.000000 441374274.549533 2020-12-31 0.526353 -6.341918 -5.296426 -5.994478 8.151069 7.871848 6.772440 7.871848 3.469489 416323274.549533 441374274.549533 -4.082361 49.187532 -4.888202 -4.318975 3.288935 3.288935 52.147244 -5.053981 -5.182335 -4.578856 -0.244956 -0.231536 0.308185 0.342546 -0.286848 6.910485 -16.570287 0.835146 None 0.000000 5.949551 3.952505 0.091822 7.587439 -0.754031 -0.347795 1.429939 33.515054 -0.534707 -0.583228 4.553350 129481000.000000 108904000.000000 85436000.000000 0.397249 1211500.000000 6074000.000000 10691000.000000 93.147448 189.885455 297.669457 3.918519 1.922211 1.226192 -0.805645 -0.698052 458
AFIN 2020-12-31 7.280000 106397296.000000 774572314.880000 102860000.000000 1771655000.000000 2443367314.880000 2020-12-31 2.868720 -0.299462 0.871423 0.784973 0.966754 15.687213 13.444834 15.687213 17.388807 774572314.880000 2443367314.880000 -24.310223 2.537718 8.354156 9.274205 0.464072 0.464072 8.005161 12.700735 26.352959 29.255227 -0.041135 0.107826 1.061458 0.528932 8.674472 7.059685 0.699925 -2.909955 0.117032 -2.845082 0.198372 0.000000 0.074586 -10.080126 -33.183736 -14.038378 0.042710 10.281000 0.015345 -0.009543 -16.500159 175034000.000000 1430494000.000000 -1704449000.000000 1.061458 56778500.000000 26013500.000000 None 79.620426 175.953228 0.000000 4.584251 2.074415 None -0.019090 -0.086450 459
AFL 2020-12-31 45.180000 711698000.000000 32154515640.000000 5141000000.000000 15644000000.000000 42657515640.000000 2020-12-31 31.074978 6.713522 8.371528 8.371528 155.997347 47.153427 47.153427 47.153427 22.321265 32154515640.000000 42657515640.000000 6.729702 1.453903 5.396864 5.396864 0.958149 0.958149 1.928808 32.538151 7.159704 7.159704 0.148595 0.185293 0.230788 0.796718 8.011442 18.958476 0.400826 1.246965 0.023916 0.160946 0.000000 0.000000 0.000000 None None None 0.000271 84.396239 0.000617 0.028942 -27.971134 141854000000.000000 None 18226000000.000000 0.466164 812000000.000000 None None 13.137095 None None 27.783920 None None 0.142376 0.000000 460
AFM.L 2020-03-31 182.500000 101003000.000000 18433047500.000000 25996000.000000 0.000000 18407051500.000000 2020-03-31 0.880409 0.061058 0.180272 0.163084 0.257378 0.904785 0.010485 0.904785 0.011217 18433047500.000000 18407051500.000000 2988.981271 207.289905 1012.359814 1119.053394 201.705376 201.705376 206.997565 1206.861494 1010.932090 1117.475200 0.000335 0.000894 0.000000 0.350380 -1.704432 1.316086 9.202118 2.952489 0.000339 1.014432 0.269635 0.000000 0.642092 -10.488479 -51.223502 -2.779954 0.010312 1.114895 0.099479 0.122485 -0.230627 11338000.000000 1059000.000000 -2082000.000000 0.000000 None 1883000.000000 None 0.000000 15.591882 0.000000 None 23.409618 None 0.067483 -0.017188 461
